Frame;time;X1;Y1;Z1;X2;Y2;Z2;X3;Y3;Z3
1530;15.3;0.095631;0.145923;1.657902;0.178221;0.144506;1.877696;-0.544192;0.813396;1.722969
1531;15.31;0.095955;0.145823;1.657679;0.177729;0.144517;1.877841;-0.54591;0.814051;1.722282
1532;15.32;0.096112;0.145826;1.657565;0.177276;0.144521;1.877951;-0.54708;0.815373;1.721437
1533;15.33;0.09621;0.145833;1.657557;0.176829;0.144519;1.878133;-0.548453;0.816454;1.720683
1534;15.34;0.096339;0.146002;1.657475;0.176453;0.144551;1.878295;-0.549787;0.817748;1.719813
1535;15.35;0.096631;0.145834;1.657408;0.175997;0.144545;1.878405;-0.551137;0.818741;1.718933
1536;15.36;0.096895;0.145855;1.657249;0.175652;0.14453;1.878454;-0.552443;0.819775;1.71793
1537;15.37;0.097075;0.146018;1.657155;0.175245;0.144553;1.878603;-0.553661;0.820776;1.717054
1538;15.38;0.09728;0.145841;1.657161;0.174877;0.144565;1.878806;-0.554857;0.821806;1.716297
1539;15.39;0.097439;0.145853;1.657106;0.17434;0.144571;1.878966;-0.556186;0.8228;1.71522
1540;15.4;0.097674;0.145815;1.656972;0.173807;0.144577;1.879057;-0.5574;0.82372;1.714337
1541;15.41;0.097879;0.145839;1.656789;0.173329;0.144576;1.879127;-0.558536;0.824554;1.713483
1542;15.42;0.098211;0.14587;1.656682;0.172954;0.144567;1.879257;-0.559596;0.825441;1.71271
1543;15.43;0.098456;0.145856;1.656636;0.172483;0.144552;1.879449;-0.560731;0.826245;1.71197
1544;15.44;0.098682;0.14584;1.656603;0.172069;0.14458;1.879564;-0.56182;0.82698;1.711352
1545;15.45;0.098828;0.145963;1.656429;0.171469;0.144446;1.879872;-0.562979;0.827796;1.710705
1546;15.46;0.099123;0.145825;1.656264;0.170987;0.144464;1.879913;-0.564209;0.82845;1.710104
1547;15.47;0.099322;0.145969;1.656079;0.17065;0.144475;1.879982;-0.565334;0.828921;1.709532
1548;15.48;0.099608;0.145835;1.656063;0.170265;0.144451;1.880127;-0.566514;0.829359;1.708994
1549;15.49;0.099743;0.145998;1.655984;0.169852;0.144544;1.879892;-0.567668;0.829773;1.708468
1550;15.5;0.100108;0.145841;1.655908;0.169447;0.144636;1.880157;-0.568723;0.830256;1.707976
1551;15.51;0.100248;0.145977;1.655665;0.168932;0.144565;1.880062;-0.569787;0.830708;1.707634
1552;15.52;0.100583;0.145824;1.655563;0.168532;0.144626;1.880345;-0.570941;0.830968;1.707351
1553;15.53;0.100812;0.145875;1.655496;0.168133;0.144592;1.880503;-0.572222;0.831614;1.707213
1554;15.54;0.100929;0.145992;1.65547;0.167606;0.144565;1.880719;-0.573416;0.831855;1.707069
1555;15.55;0.101295;0.145871;1.655403;0.16713;0.144566;1.880879;-0.575438;0.830563;1.706052
1556;15.56;0.101543;0.145853;1.655239;0.166626;0.144563;1.880961;-0.57597;0.832284;1.706978
1557;15.57;0.101725;0.146026;1.655056;0.166142;0.144572;1.88107;-0.577241;0.832571;1.70696
1558;15.58;0.101917;0.14602;1.654985;0.165649;0.144544;1.881226;-0.578716;0.832504;1.706963
1559;15.59;0.10214;0.146038;1.654973;0.165205;0.144562;1.881392;-0.579985;0.832619;1.707035
1560;15.6;0.102363;0.146029;1.654917;0.164736;0.144531;1.881541;-0.581253;0.832797;1.707141
1561;15.61;0.102578;0.146014;1.654829;0.164232;0.14453;1.881583;-0.582625;0.832873;1.70729
1562;15.62;0.102753;0.146063;1.654695;0.163827;0.144565;1.881683;-0.584035;0.832949;1.707427
1563;15.63;0.102783;0.14602;1.654663;0.163419;0.144585;1.881775;-0.585464;0.83306;1.70754
1564;15.64;0.102932;0.146049;1.654623;0.162983;0.144603;1.881831;-0.586871;0.833151;1.707584
1565;15.65;0.103185;0.146066;1.654513;0.162551;0.144623;1.881878;-0.588358;0.833251;1.707792
1566;15.66;0.103377;0.146055;1.654411;0.162127;0.144632;1.881902;-0.589784;0.833318;1.708068
1567;15.67;0.103591;0.146057;1.654318;0.161737;0.144645;1.881995;-0.591097;0.833465;1.708165
1568;15.68;0.103802;0.146076;1.654311;0.161335;0.144669;1.882178;-0.592604;0.833486;1.708332
1569;15.69;0.103967;0.146068;1.654372;0.160889;0.144637;1.882298;-0.59393;0.833605;1.708321
1570;15.7;0.103981;0.146079;1.654316;0.160384;0.144675;1.882395;-0.595261;0.833682;1.708358
1571;15.71;0.10416;0.146068;1.654134;0.159821;0.144668;1.882437;-0.596819;0.833643;1.708482
1572;15.72;0.104412;0.146057;1.653967;0.159371;0.144693;1.882423;-0.597959;0.833913;1.708567
1573;15.73;0.104582;0.146059;1.653977;0.158917;0.144704;1.882557;-0.599322;0.833936;1.708816
1574;15.74;0.104878;0.146077;1.653987;0.158588;0.144756;1.882761;-0.600692;0.833917;1.708957
1575;15.75;0.105142;0.146074;1.654029;0.158037;0.144579;1.883107;-0.601919;0.834102;1.709113
1576;15.76;0.105393;0.146086;1.653874;0.157623;0.144656;1.883173;-0.603187;0.834248;1.709308
1577;15.77;0.105568;0.14609;1.653671;0.15712;0.14462;1.883166;-0.604553;0.834276;1.709524
1578;15.78;0.105766;0.146041;1.653595;0.156731;0.144618;1.883216;-0.605707;0.834402;1.709666
1579;15.79;0.105933;0.146047;1.653541;0.156267;0.144562;1.883417;-0.606832;0.834517;1.709857
1580;15.8;0.10624;0.14606;1.653556;0.156032;0.144753;1.883269;-0.607722;0.834675;1.710004
1581;15.81;0.106405;0.146058;1.653563;0.155621;0.144718;1.883325;-0.608662;0.83483;1.71011
1582;15.82;0.106479;0.146054;1.653503;0.155144;0.144737;1.883401;-0.609425;0.835054;1.710184
1583;15.83;0.106626;0.146036;1.653403;0.154723;0.144676;1.883459;-0.6103;0.835008;1.710197
1584;15.84;0.106893;0.14604;1.653254;0.154308;0.144748;1.883475;-0.610749;0.83548;1.71035
1585;15.85;0.107129;0.146065;1.653164;0.153911;0.144691;1.883526;-0.611298;0.835787;1.710356
1586;15.86;0.107365;0.146071;1.653146;0.153548;0.144738;1.883703;-0.611914;0.836025;1.710336
1587;15.87;0.107586;0.146066;1.653189;0.153085;0.144703;1.883829;-0.612446;0.835996;1.710195
1588;15.88;0.107684;0.146072;1.653173;0.152657;0.144743;1.883907;-0.612588;0.836455;1.710114
1589;15.89;0.107897;0.146059;1.653073;0.152265;0.144724;1.883939;-0.61282;0.836622;1.709905
1590;15.9;0.108099;0.146047;1.652937;0.151753;0.144745;1.883886;-0.61303;0.836478;1.709595
1591;15.91;0.108285;0.146059;1.652854;0.151362;0.144754;1.88386;-0.612994;0.836878;1.709452
1592;15.92;0.108549;0.146037;1.652866;0.150951;0.144725;1.88399;-0.613094;0.836744;1.709046
1593;15.93;0.108755;0.14604;1.652896;0.150581;0.144764;1.884107;-0.612991;0.836748;1.708756
1594;15.94;0.108969;0.14604;1.652865;0.149983;0.144758;1.884115;-0.612891;0.836853;1.708482
1595;15.95;0.109283;0.145919;1.652786;0.149507;0.144786;1.884133;-0.612621;0.836884;1.70807
1596;15.96;0.10943;0.145922;1.652675;0.149064;0.144775;1.884123;-0.612469;0.837143;1.708025
1597;15.97;0.10961;0.145943;1.65264;0.148728;0.144801;1.884158;-0.612036;0.837333;1.707822
1598;15.98;0.109751;0.146114;1.652602;0.148356;0.144759;1.883973;-0.611644;0.837541;1.707719
1599;15.99;0.109884;0.146103;1.652596;0.147898;0.144737;1.883945;-0.611284;0.837833;1.707646
1600;16;0.110005;0.145964;1.65256;0.147513;0.144787;1.883978;-0.610757;0.838181;1.707588
1601;16.01;0.110108;0.14609;1.652444;0.147172;0.144828;1.884239;-0.61025;0.838564;1.707563
1602;16.02;0.110429;0.146144;1.652356;0.1468;0.144719;1.884529;-0.609459;0.838996;1.707364
1603;16.03;0.11072;0.145997;1.652332;0.146647;0.144769;1.884079;-0.608883;0.839551;1.707301
1604;16.04;0.110984;0.146023;1.652296;0.146375;0.144799;1.884142;-0.608267;0.840156;1.70732
1605;16.05;0.111169;0.146133;1.652239;0.146028;0.144763;1.88421;-0.608188;0.83967;1.706562
1606;16.06;0.111403;0.145997;1.652142;0.145604;0.144894;1.884466;-0.606817;0.841554;1.707403
1607;16.07;0.111619;0.146036;1.652044;0.145296;0.144883;1.884511;-0.606239;0.841805;1.707219
1608;16.08;0.111873;0.146019;1.651994;0.144955;0.144921;1.884625;-0.60531;0.84233;1.707178
1609;16.09;0.112202;0.146029;1.651943;0.144638;0.144871;1.884673;-0.604403;0.842849;1.707216
1610;16.1;0.112485;0.146202;1.651883;0.144217;0.144884;1.884646;-0.603493;0.8433;1.707171
1611;16.11;0.112726;0.146202;1.651796;0.1437;0.144857;1.884573;-0.602359;0.844343;1.707598
1612;16.12;0.112955;0.146175;1.651755;0.143445;0.144887;1.884739;-0.601418;0.844617;1.707527
1613;16.13;0.113294;0.146052;1.651726;0.143168;0.144827;1.884778;-0.600439;0.844874;1.707505
1614;16.14;0.113591;0.146065;1.651684;0.142731;0.144815;1.884797;-0.599639;0.844805;1.707359
1615;16.15;0.11392;0.146231;1.651607;0.142428;0.144862;1.884764;-0.598744;0.845327;1.70739
1616;16.16;0.114038;0.146223;1.651548;0.14207;0.144835;1.884715;-0.597863;0.845586;1.707354
1617;16.17;0.114277;0.146126;1.651418;0.141373;0.144915;1.884612;-0.596975;0.845401;1.706934
1618;16.18;0.114158;0.146274;1.651453;0.140597;0.144896;1.884716;-0.595601;0.846575;1.707192
1619;16.19;0.114012;0.14631;1.651243;0.139327;0.145027;1.884628;-0.595533;0.845358;1.70646
1620;16.2;0.113125;0.146358;1.651218;0.137632;0.144763;1.884413;-0.59447;0.845491;1.706562
1621;16.21;0.112138;0.146167;1.651214;0.136077;0.144785;1.8849;-0.593943;0.84608;1.706337
1622;16.22;0.110859;0.146098;1.651342;0.133756;0.144607;1.885168;-0.592188;0.848007;1.707793
1623;16.23;0.108809;0.146344;1.651541;0.131226;0.144797;1.885313;-0.591302;0.848246;1.708049
1624;16.24;0.106484;0.146179;1.651475;0.128552;0.144647;1.885315;-0.590861;0.847008;1.707376
1625;16.25;0.104172;0.145973;1.651515;0.12559;0.144609;1.885538;-0.589867;0.847198;1.707665
1626;16.26;0.101171;0.146114;1.651849;0.122455;0.144928;1.885913;-0.588702;0.848514;1.708644
1627;16.27;0.098154;0.145953;1.652408;0.119137;0.144902;1.886343;-0.587654;0.848974;1.708899
1628;16.28;0.09487;0.145862;1.652714;0.115645;0.144444;1.886707;-0.586601;0.849244;1.709135
1629;16.29;0.091591;0.146132;1.653124;0.112339;0.144891;1.886936;-0.585482;0.849406;1.709332
1630;16.3;0.088308;0.145946;1.653493;0.109189;0.14459;1.887437;-0.584466;0.84948;1.709561
1631;16.31;0.085615;0.145817;1.653445;0.106425;0.144393;1.887841;-0.583577;0.849462;1.709816
1632;16.32;0.083685;0.145896;1.653823;0.104391;0.14456;1.888117;-0.583414;0.847939;1.708732
1633;16.33;0.082222;0.145855;1.654231;0.102595;0.144528;1.88824;-0.581678;0.849118;1.710267
1634;16.34;0.081115;0.145842;1.654224;0.101071;0.144445;1.888067;-0.580738;0.848775;1.710282
1635;16.35;0.08053;0.14585;1.654196;0.100149;0.144466;1.888151;-0.579954;0.848562;1.710433
1636;16.36;0.080452;0.145913;1.654241;0.099668;0.144423;1.888111;-0.579199;0.848743;1.710867
1637;16.37;0.08081;0.145875;1.654246;0.099572;0.144492;1.88841;-0.578455;0.848507;1.711026
1638;16.38;0.081324;0.145871;1.654052;0.099299;0.144588;1.88817;-0.577563;0.848216;1.711119
1639;16.39;0.081786;0.145909;1.653924;0.099235;0.144743;1.888171;-0.576953;0.847914;1.711263
1640;16.4;0.082178;0.14592;1.654014;0.099082;0.14467;1.888466;-0.576376;0.847537;1.711368
1641;16.41;0.082595;0.146041;1.653967;0.098547;0.144748;1.888564;-0.575843;0.847197;1.711509
1642;16.42;0.082212;0.145982;1.654117;0.097539;0.144506;1.888592;-0.5753;0.846881;1.71158
1643;16.43;0.082159;0.146037;1.654011;0.096481;0.144675;1.888611;-0.574782;0.846501;1.711591
1644;16.44;0.081034;0.146143;1.653988;0.094826;0.144552;1.888628;-0.574256;0.84593;1.711588
1645;16.45;0.080026;0.146052;1.654078;0.092775;0.144608;1.888756;-0.573857;0.845468;1.711546
1646;16.46;0.078352;0.14607;1.654282;0.090466;0.144516;1.888823;-0.573443;0.845166;1.711559
1647;16.47;0.076528;0.146273;1.654282;0.087864;0.144552;1.889009;-0.573126;0.844335;1.711512
1648;16.48;0.074256;0.146112;1.654094;0.084897;0.144035;1.888809;-0.572932;0.843595;1.711489
1649;16.49;0.071816;0.145853;1.654296;0.081724;0.144051;1.889178;-0.572741;0.842874;1.711484
1650;16.5;0.068931;0.145896;1.654477;0.078686;0.143958;1.889429;-0.572699;0.842091;1.711456
1651;16.51;0.066003;0.146068;1.654682;0.075452;0.143973;1.889691;-0.57276;0.841292;1.711422
1652;16.52;0.062838;0.145883;1.655149;0.071979;0.14393;1.889787;-0.572857;0.840772;1.711413
1653;16.53;0.05983;0.145871;1.655024;0.068967;0.144049;1.88989;-0.573138;0.840045;1.711323
1654;16.54;0.056446;0.146046;1.655232;0.065416;0.143766;1.889993;-0.573362;0.839162;1.711203
1655;16.55;0.053376;0.145679;1.655203;0.062303;0.144063;1.890288;-0.574325;0.837589;1.7108
1656;16.56;0.050156;0.14577;1.655715;0.058788;0.143745;1.89045;-0.574674;0.836861;1.71055
1657;16.57;0.046694;0.146085;1.655913;0.055171;0.143839;1.89023;-0.574458;0.836956;1.71055
1658;16.58;0.043243;0.145825;1.655972;0.05197;0.144004;1.890673;-0.574896;0.836117;1.710266
1659;16.59;0.039817;0.145871;1.655866;0.048247;0.143509;1.89095;-0.575307;0.835221;1.709971
1660;16.6;0.036413;0.145764;1.656062;0.044856;0.144009;1.891127;-0.575873;0.834346;1.709715
1661;16.61;0.033014;0.146077;1.656626;0.041115;0.143698;1.891044;-0.576446;0.833367;1.709492
1662;16.62;0.029421;0.146113;1.65675;0.037466;0.143229;1.891346;-0.577219;0.832303;1.709239
1663;16.63;0.02588;0.145964;1.656844;0.034018;0.143493;1.891568;-0.577868;0.83158;1.708945
1664;16.64;0.022279;0.14605;1.656634;0.030191;0.143021;1.891872;-0.578712;0.830437;1.708676
1665;16.65;0.018825;0.145816;1.656895;0.026603;0.143265;1.891689;-0.579722;0.829235;1.708381
1666;16.66;0.015364;0.146074;1.65736;0.023051;0.143238;1.891826;-0.580989;0.827756;1.70791
1667;16.67;0.011835;0.146154;1.65752;0.019546;0.143042;1.892187;-0.5813;0.827535;1.707682
1668;16.68;0.008398;0.146046;1.657512;0.016246;0.14365;1.892393;-0.582113;0.826726;1.707305
1669;16.69;0.005026;0.146266;1.657683;0.012484;0.142948;1.892211;-583;0.825993;1.706962
1670;16.7;0.001629;0.145999;1.657509;0.00959;0.143759;1.892622;-0.58381;0.8252;1.706547
1671;16.71;-0.001782;0.146181;1.657945;0.006175;0.143572;1.892745;-0.584675;0.824438;1.706196
1672;16.72;-0.005016;0.146279;1.65819;0.00276;0.143329;1.892764;-0.586233;0.822802;1.705609
1673;16.73;-0.008492;0.14611;1.658164;-0.000575;0.143723;1.892677;-0.587042;0.822041;1.705344
1674;16.74;-0.012074;0.145937;1.658075;-0.003898;0.143162;1.893099;-0.587885;0.821366;1.705096
1675;16.75;-0.015403;0.146114;1.658408;-0.007174;0.143381;1.893259;-0.588462;0.820927;1.704843
1676;16.76;-0.018754;0.14606;1.658528;-0.010438;0.143516;1.893354;-0.589402;0.820232;1.704534
1677;16.77;-0.022023;0.146091;1.65874;-0.01369;0.143254;1.893429;-0.590009;0.819934;1.704243
1678;16.78;-0.025489;0.145894;1.658266;-0.016933;0.143741;1.893442;-0.590925;0.819345;1.703882
1679;16.79;-0.028835;0.145804;1.658319;-0.020038;0.14351;1.893604;-0.591925;0.818834;1.703456
1680;16.8;-0.032052;0.146004;1.658494;-0.023352;0.142998;1.893651;-0.592928;0.818294;1.703027
1681;16.81;-0.035079;0.145812;1.65905;-0.026433;0.143397;1.893854;-0.593943;0.817736;1.70254
1682;16.82;-0.038314;0.145707;1.659204;-0.029612;0.143268;1.893994;-0.594873;0.817224;1.702041
1683;16.83;-0.041667;0.145721;1.65879;-0.032706;0.143108;1.89403;-0.595805;0.816771;1.70156
1684;16.84;-0.045028;0.145514;1.658805;-0.035862;0.143325;1.893946;-0.596799;0.816316;1.70103
1685;16.85;-0.048211;0.145592;1.658817;-0.038828;0.143262;1.894143;-0.598596;0.815062;1.700288
1686;16.86;-0.051329;0.145558;1.659529;-0.042075;0.143202;1.894197;-0.599666;0.814528;1.699625
1687;16.87;-0.054387;0.145386;1.659621;-0.045091;0.143379;1.894005;-0.600901;0.81352;1.69826
1688;16.88;-0.05768;0.14532;1.659192;-0.048099;0.143226;1.894121;-0.601061;0.814511;1.698383
1689;16.89;-0.060807;0.145256;1.659307;-0.051058;0.143568;1.894417;-0.602092;0.814114;1.697681
1690;16.9;-0.063949;0.145127;1.65943;-0.053935;0.143406;1.89464;-0.603235;0.813466;1.696889
1691;16.91;-0.066959;0.145252;1.659523;-0.056924;0.143328;1.894746;-0.604187;0.813309;1.696112
1692;16.92;-0.069979;0.145252;1.659583;-0.060006;0.143259;1.894636;-0.605173;0.812974;1.695355
1693;16.93;-0.07306;0.144958;1.659901;-0.062937;0.143181;1.894741;-0.606151;0.812685;1.694498
1694;16.94;-0.076023;0.145094;1.65995;-0.065841;0.142908;1.894673;-0.607341;0.812301;1.693707
1695;16.95;-0.079132;0.145098;1.659977;-0.068502;0.143117;1.895239;-0.608529;0.811725;1.692819
1696;16.96;-0.082143;0.14487;1.660182;-0.071646;0.142909;1.894969;-0.610181;0.810674;1.691784
1697;16.97;-0.085165;0.145108;1.660249;-0.074288;0.143207;1.895185;-0.611143;0.810358;1.690968
1698;16.98;-0.088193;0.144977;1.660363;-0.077126;0.143199;1.895296;-0.611563;0.810782;1.690336
1699;16.99;-0.090995;0.144719;1.660584;-0.080159;0.142622;1.895297;-0.612581;0.810509;1.68949
1700;17;-0.093853;0.145102;1.660791;-0.082762;0.142955;1.895591;-0.613659;0.810287;1.688551
1701;17.01;-0.096807;0.14504;1.660798;-0.085661;0.142938;1.895443;-0.614699;0.810051;1.687652
1702;17.02;-0.099497;0.144811;1.660943;-0.088439;0.142854;1.895562;-0.615766;0.809809;1.686754
1703;17.03;-0.102214;0.144991;1.661019;-0.091171;0.142875;1.895631;-0.616958;0.809498;1.685885
1704;17.04;-0.105014;0.144973;1.661154;-0.093568;0.14326;1.89586;-0.618074;0.809376;1.684984
1705;17.05;-0.107735;0.144575;1.661164;-0.096393;0.142741;1.895929;-0.619244;0.809219;1.683998
1706;17.06;-0.110327;0.144694;1.661308;-0.098954;0.1429;1.895911;-0.620455;0.809066;1.682835
1707;17.07;-0.113075;0.144749;1.661463;-0.10154;0.143196;1.896007;-0.622163;0.808244;1.681502
1708;17.08;-0.115711;0.144712;1.661565;-0.104102;0.142893;1.896102;-0.622675;0.808831;1.680653
1709;17.09;-0.118457;0.144689;1.661683;-0.106762;0.142753;1.896167;-0.623795;0.808836;1.679585
1710;17.1;-0.121067;0.144851;1.661899;-0.109099;0.143008;1.896228;-0.625039;0.808852;1.678332
1711;17.11;-0.123721;0.144586;1.661866;-0.111529;0.142947;1.896335;-0.627076;0.808215;1.677032
1712;17.12;-0.126407;0.14445;1.661967;-0.114232;0.142842;1.89614;-0.62834;0.80819;1.675804
1713;17.13;-0.12896;0.144618;1.662132;-0.11669;0.143126;1.896037;-0.629366;0.808059;1.673675
1714;17.14;-0.13136;0.144774;1.662249;-0.119216;0.143124;1.89654;-0.6301;0.808686;1.673282
1715;17.15;-0.134169;0.144491;1.662374;-0.121797;0.142896;1.896779;-0.631573;0.808618;1.671737
1716;17.16;-0.136725;0.144423;1.662478;-0.123012;0.14378;1.897591;-0.633466;0.808028;1.669711
1717;17.17;-0.139099;0.144541;1.662593;-0.125913;0.143836;1.897695;-0.634931;0.807917;1.668168
1718;17.18;-0.141781;0.144339;1.662662;-0.128358;0.144108;1.897533;-0.635997;0.808182;1.66708
1719;17.19;-0.144401;0.14431;1.662696;-0.132108;0.142758;1.896975;-0.637144;0.808539;1.665955
1720;17.2;-0.146894;0.144536;1.662977;-0.134544;0.142912;1.896949;-0.638462;0.808643;1.664604
1721;17.21;-0.149326;0.144501;1.663107;-0.136884;0.143011;1.897069;-0.640212;0.80817;1.662567
1722;17.22;-0.152001;0.144256;1.663332;-0.139472;0.142763;1.897616;-0.641548;0.808308;1.661319
1723;17.23;-0.154497;0.144239;1.6633;-0.142017;0.142767;1.897603;-0.642421;0.808839;1.660777
1724;17.24;-0.156943;0.144232;1.663427;-0.144406;0.143002;1.897711;-0.643785;0.809023;1.659754
1725;17.25;-0.159355;0.144245;1.663512;-0.14678;0.142903;1.897828;-0.644961;0.809271;1.658646
1726;17.26;-0.161991;0.143958;1.663632;-0.1493;0.142734;1.897955;-0.646293;0.809343;1.657389
1727;17.27;-0.164572;0.144066;1.663678;-0.151637;0.143021;1.898188;-0.64753;0.809446;1.656243
1728;17.28;-0.166936;0.144088;1.663874;-0.154297;0.143019;1.898173;-0.648635;0.80954;1.655272
1729;17.29;-0.169234;0.14413;1.664274;-0.156648;0.142902;1.898286;-0.649956;0.809536;1.654404
1730;17.3;-0.172063;0.143907;1.664044;-0.159126;0.142674;1.898549;-0.651104;0.809593;1.653458
1731;17.31;-0.174527;0.143948;1.664108;-0.16114;0.143162;1.899256;-0.652237;0.809707;1.652489
1732;17.32;-0.177015;0.143851;1.664305;-0.163576;0.143294;1.899387;-0.653498;0.809552;1.651555
1733;17.33;-0.179508;0.14375;1.664395;-0.166529;0.142861;1.898742;-0.654462;0.809696;1.651011
1734;17.34;-0.181968;0.143907;1.664527;-0.168234;0.143841;1.899716;-0.655362;0.809837;1.650521
1735;17.35;-0.184384;0.143907;1.664755;-0.171286;0.143112;1.898887;-0.656347;0.809864;1.650057
1736;17.36;-0.186648;0.143887;1.66518;-0.173675;0.142958;1.899116;-0.657215;0.809997;1.649684
1737;17.37;-0.189254;0.143682;1.664955;-0.176116;0.142637;1.899315;-0.657761;0.810441;1.649327
1738;17.38;-0.191644;0.143831;1.665109;-0.178558;0.142664;1.899558;-0.658555;0.810595;1.648955
1739;17.39;-0.194111;0.143888;1.665291;-0.1809;0.142745;1.899681;-0.659554;0.810608;1.648459
1740;17.4;-0.196539;0.14362;1.665356;-0.183248;0.142595;1.89982;-0.660266;0.810959;1.648043
1741;17.41;-0.199054;0.143693;1.665534;-0.185575;0.142538;1.899801;-0.661045;0.811219;1.647482
1742;17.42;-0.201411;0.143731;1.665655;-0.187976;0.142677;1.900071;-0.661958;0.811452;1.646929
1743;17.43;-0.203824;0.143818;1.665837;-0.190427;0.142611;1.900254;-0.662916;0.811555;1.646363
1744;17.44;-0.206186;0.143693;1.66629;-0.192763;0.142577;1.900345;-0.664025;0.811575;1.646065
1745;17.45;-0.208675;0.143758;1.666244;-0.195202;0.142547;1.900407;-0.664801;0.811848;1.645604
1746;17.46;-0.211062;0.14374;1.666221;-0.197481;0.142621;1.900637;-0.66573;0.811943;1.644674
1747;17.47;-0.213517;0.143624;1.666337;-0.199923;0.142612;1.900731;-0.666525;0.812177;1.64434
1748;17.48;-0.21581;0.143756;1.666605;-0.202381;0.142565;1.900651;-0.667345;0.812446;1.643957
1749;17.49;-0.218109;0.143837;1.666726;-0.204642;0.142731;1.900593;-0.667752;0.813299;1.644181
1750;17.5;-0.220559;0.143819;1.666875;-0.206982;0.142738;1.900504;-0.668838;0.813443;1.643754
1751;17.51;-0.222862;0.143673;1.667198;-0.209155;0.142481;1.901532;-0.669887;0.813539;1.643296
1752;17.52;-0.225274;0.143718;1.66713;-0.211637;0.14243;1.901474;-0.670862;0.813678;1.642839
1753;17.53;-0.227588;0.143672;1.667115;-0.213926;0.142447;1.901773;-0.671877;0.813824;1.642357
1754;17.54;-0.229989;0.143694;1.667271;-0.216061;0.142702;1.901644;-0.672994;0.813908;1.641826
1755;17.55;-0.232489;0.143596;1.667445;-0.218343;0.142583;1.901992;-0.674336;0.813856;1.64064
1756;17.56;-0.234756;0.143698;1.667673;-0.220683;0.142643;1.901826;-0.675519;0.813976;1.640365
1757;17.57;-0.236983;0.143812;1.667843;-0.222797;0.142737;1.902027;-0.676829;0.813972;1.640149
1758;17.58;-0.239302;0.143747;1.66787;-0.225071;0.142607;1.902295;-0.678127;0.813959;1.639397
1759;17.59;-0.241698;0.143685;1.668028;-0.227372;0.142439;1.902657;-0.679524;0.813661;1.6384
1760;17.6;-0.244077;0.14379;1.668207;-0.229791;0.142404;1.902595;-0.680861;0.813587;1.637736
1761;17.61;-0.24614;0.143606;1.668204;-232;0.142543;1.902837;-0.682464;0.813182;1.636303
1762;17.62;-0.248542;0.143574;1.668299;-0.234216;0.142452;1.902947;-0.683989;0.812909;1.635408
1763;17.63;-0.251103;0.143576;1.668438;-0.236455;0.142477;1.903056;-0.685277;0.812773;1.634923
1764;17.64;-0.253343;0.143764;1.66881;-0.238827;0.142492;1.903004;-0.686521;0.812629;1.633977
1765;17.65;-0.255481;0.143756;1.668939;-0.240974;0.142571;1.90354;-0.688111;0.812179;1.632865
1766;17.66;-0.2577;0.143704;1.668927;-0.243137;0.142543;1.90352;-0.689718;0.811645;1.631865
1767;17.67;-0.260056;0.143561;1.668908;-0.245362;0.142532;1.903664;-0.691771;0.810703;1.630855
1768;17.68;-0.262197;0.143664;1.669619;-0.247574;0.142498;1.903797;-0.693542;0.809984;1.629682
1769;17.69;-0.264276;0.143798;1.669823;-0.249755;0.142615;1.903863;-0.695279;0.809391;1.628621
1770;17.7;-0.266588;0.1437;1.670017;-0.251856;0.142696;1.903928;-0.6972;0.808566;1.627036
1771;17.71;-0.268936;0.143744;1.670086;-0.253944;0.142714;1.904037;-0.698723;0.808149;1.626625
1772;17.72;-0.271323;0.143647;1.669936;-0.256088;0.142489;1.904439;-0.700216;0.807943;1.62569
1773;17.73;-0.273278;0.143798;1.67011;-0.258215;0.142565;1.904691;-0.702305;0.807148;1.62467
1774;17.74;-0.27535;0.143717;1.670506;-0.260102;0.142648;1.90548;-0.704309;0.806475;1.623214
1775;17.75;-0.277576;0.143742;1.670655;-0.262454;0.142687;1.904598;-0.706081;0.805883;1.622646
1776;17.76;-0.279728;0.143882;1.67068;-0.264489;0.142678;1.904981;-0.707576;0.805639;1.622507
1777;17.77;-0.281957;0.143716;1.670955;-0.266761;0.142808;1.904732;-0.709323;0.805227;1.621762
1778;17.78;-0.284294;0.143699;1.671114;-0.268893;0.142859;1.904881;-0.710995;0.804858;1.621144
1779;17.79;-0.286525;0.14367;1.6712;-0.271013;0.142884;1.905008;-0.712761;0.804365;1.619985
1780;17.8;-0.28881;0.143757;1.671056;-0.27313;0.142797;1.905212;-0.714244;0.804148;1.619361
1781;17.81;-0.29095;0.143657;1.671206;-0.27524;0.142847;1.905447;-0.715609;0.804019;1.619196
1782;17.82;-0.292993;0.143648;1.671529;-0.277337;0.142849;1.905597;-0.717246;0.803747;1.61821
1783;17.83;-0.295134;0.143644;1.67167;-0.279471;0.14299;1.905591;-0.718519;0.803831;1.617411
1784;17.84;-0.297228;0.143619;1.671844;-0.281582;0.143008;1.905681;-0.720472;0.803109;1.615844
1785;17.85;-0.299316;0.143593;1.672061;-0.283833;0.142892;1.905901;-0.721842;0.802985;1.615443
1786;17.86;-0.301483;0.143623;1.672176;-0.285882;0.14304;1.906089;-0.722937;0.802981;1.614476
1787;17.87;-0.303835;0.143507;1.672383;-0.288183;0.142968;1.906223;-0.724607;0.802342;1.613138
1788;17.88;-0.306064;0.14357;1.672252;-0.290274;0.142974;1.906451;-0.726157;0.801798;1.611391
